30271889	20191120
30467523	20191120
30483600	20191120
30483599	20191120
30483598	20191120
30483597	20191120
30271886	20191120
30473780	20191120
30467552	20191120
30467516	20191120
27303633	20191120
30430140	20191120
29806038	20191120
29118975	20191120
30320226	20191120
30356451	20191120
30364217	20191120
30344999	20191120
30345386	20191120
30345376	20191120
29062914	20191120
30271887	20191120
30345384	20191120
30345000	20191120
30345375	20191120
29774244	20191120
29333247	20191120
30175249	20191120
30175246	20191120
29881785	20191120
29657984	20191120
30320225	20191120
30175239	20191120
30271571	20191120
30228859	20191120
29067164	20191120
27158454	20191120
30228858	20191120
30234198	20191120
30234197	20191120
30234194	20191120
30234193	20191120
30234192	20191120
28781760	20191120
30135712	20191120
30135710	20191120
30135709	20191120
30135708	20191120
29904574	20191120
30109018	20191120
30109017	20191120
30101006	20191120
29707198	20191120
29707197	20191120
29707195	20191120
29707194	20191120
29707193	20191120
30079225	20191120
29707192	20191120
30079241	20191120
30079239	20191120
30079238	20191120
30079237	20191120
30079244	20191120
29983924	20191120
30026924	20191120
29904573	20191120
30057751	20191120
29946446	20191120
29399325	20191120
30026933	20191120
30026929	20191120
30026927	20191120
30026926	20191120
30026925	20191120
30026922	20191120
30026912	20191120
30026911	20191120
30026910	20191120
30023044	20191120
30026937	20191120
30026936	20191120
30026931	20191120
30026930	20191120
30026923	20191120
30026919	20191120
29904599	20191120
29904596	20191120
29511531	20191120
29333235	20191120
29333257	20191120
28184279	20191120
29983921	20191120
29983910	20191120
29984360	20191120
29984358	20191120
29984356	20191120
29984355	20191120
29946443	20191120
29862020	20191120
29721309	20191120
29623192	20191120
29946420	20191120
29946442	20191120
29946440	20191120
29946439	20191120
29946437	20191120
29946435	20191120
29946431	20191120
29946422	20191120
29946421	20191120
29946444	20191120
29938108	20191120
29904591	20191120
29152223	20191120
28815017	20191120
29910945	20191120
29904594	20191120
29899977	20191120
29904593	20191120
29899975	20191120
29899974	20191120
29904589	20191120
29636902	20191120
29862016	20191120
29862017	20191120
29862012	20191120
29862013	20191120
29862011	20191120
29863175	20191120
29780582	20191120
29770210	20191120
29770208	20191120
26925222	20191120
29721314	20191120
29757315	20191120
29167732	20191120
29721305	20191120
29721312	20191120
29721307	20191120
29721306	20191120
29708221	20191120
29707204	20191120
29707201	20191120
28928963	20191120
29683135	20191120
29657710	20191120
29636897	20191120
29636901	20191120
29623194	20191120
29560253	20191120
29333230	20191120
29630076	20191120
29623190	20191120
29623189	20191120
29623188	20191120
29399322	20191120
29608200	20191120
29608197	20191120
29568492	20191120
29560250	20191120
29560256	20191120
29560255	20191120
29560254	20191120
29560252	20191120
29527297	20191120
29487739	20191120
29552335	20191120
29527298	20191120
29188023	20191120
29527296	20191120
29527292	20191120
29527293	20191120
29527291	20191120
29527290	20191120
29527288	20191120
29528050	20191120
29528046	20191120
29497495	20191120
29479425	20191120
29333250	20191120
29511530	20191120
28928948	20191120
29511529	20191120
29263780	20191120
29497493	20191120
29487740	20191120
29487738	20191120
29167739	20191120
29225776	20191120
29445447	20191120
29259763	20191120
29375810	20191120
29333228	20191120
29431169	20191120
29416851	20191120
29416850	20191120
29417096	20191120
29259773	20191120
29259772	20191120
29375811	20191120
29375816	20191120
29375812	20191120
29375809	20191120
29377042	20191120
29333239	20191120
29355231	20191120
29355225	20191120
29355224	20191120
29333229	20191120
29333245	20191120
29333244	20191120
29333243	20191120
29333242	20191120
29333241	20191120
29333240	20191120
29333237	20191120
29333236	20191120
29333233	20191120
29333234	20191120
29123646	20191120
29259764	20191120
29259761	20191120
29225780	20191120
29225777	20191120
29123644	20191120
29188014	20191120
29188015	20191120
29057070	20191120
28529710	20191120
29152220	20191120
28435665	20191120
29188018	20191120
29188016	20191120
29188013	20191120
29188012	20191120
25949808	20191120
26535111	20191120
26401266	20191120
26309725	20191120
29199614	20191120
28663787	20191120
29167735	20191120
29167733	20191120
29167731	20191120
29152222	20191120
29152221	20191120
29043062	20191120
29123645	20191120
29123642	20191120
29093809	20191120
29034081	20191120
29071065	20191120
29067162	20191120
29067161	20191120
29067160	20191120
29067159	20191120
29057069	20191120
28868135	20191120
28580127	20191120
28928939	20191120
29043063	20191120
29034080	20191120
29034075	20191120
28979765	20191120
28413619	20191120
27990268	20191120
29026521	20191120
25210619	20191120
28928964	20191120
28979764	20191120
28928931	20191120
28928932	20191120
28928952	20191120
28928947	20191120
28928946	20191120
28928945	20191120
28928944	20191120
28928943	20191120
28928941	20191120
28928940	20191120
28928936	20191120
28928935	20191120
28928934	20191120
28928933	20191120
28721203	20191120
28580134	20191120
28868134	20191120
28883910	20191120
26339477	20191120
26594347	20191120
26167275	20191120
26448859	20191120
26478812	20191120
25901276	20191120
28868139	20191120
28868132	20191120
28751970	20191120
28794856	20191120
28663788	20191120
28794858	20191120
28781744	20191120
28781756	20191120
28781755	20191120
28781753	20191120
28663786	20191120
28491283	20191120
28663782	20191120
26834994	20191120
25383186	20191120
25210617	20191120
24555113	20191120
28751968	20191120
28751967	20191120
28751963	20191120
28751964	20191120
28443186	20191120
27853520	20191120
28721200	20191120
28713559	20191120
28713552	20191120
28713544	20191120
28713543	20191120
28663784	20191120
27990266	20191120
27703668	20191120
28698795	20191120
28690828	20191120
28690832	20191120
28690833	20191120
28690831	20191120
27635217	20191120
27347372	20191120
28620462	20191120
28588765	20191120
28580131	20191120
27830057	20191120
28620460	20191120
28529711	20191120
28580126	20191120
28620456	20191120
28620455	20191120
28620452	20191120
28620451	20191120
28620450	20191120
27335636	20191120
28580128	20191120
28408973	20191120
28529708	20191120
28529707	20191120
28529695	20191120
28529690	20191120
28529689	20191120
28503297	20191120
28299179	20191120
28503295	20191120
24818064	20191120
23868168	20191120
24678439	20191120
28491280	20191120
28357033	20191120
28451381	20191120
28435667	20191120
28435664	20191120
28435662	20191120
27347385	20191120
28408978	20191120
28163899	20191120
27239273	20191120
26834984	20191120
28417000	20191120
28413615	20191120
28413610	20191120
28413608	20191120
28357048	20191120
28149502	20191120
28163906	20191120
28299187	20191120
28105318	20191120
28357050	20191120
28357042	20191120
28357040	20191120
28357039	20191120
28357037	20191120
28357036	20191120
28357035	20191120
28357034	20191120
28344770	20191120
28299189	20191120
28232862	20191120
28299173	20191120
27803796	20191120
28163893	20191120
28299181	20191120
28299177	20191120
28299174	20191120
27928498	20191120
28105304	20191120
28003875	20191120
28232861	20191120
28184283	20191120
28154753	20191120
28163892	20191120
28163891	20191120
28163900	20191120
28149503	20191120
27583130	20191120
28105309	20191120
27366320	20191120
27990269	20191120
28105308	20191120
28105314	20191120
28105307	20191120
28105306	20191120
28105305	20191120
28105303	20191120
28003882	20191120
27928499	20191120
27239277	20191120
27990250	20191120
27990265	20191120
27990264	20191120
27990260	20191120
27990259	20191120
27928497	20191120
27018240	20191120
27785352	20191120
27909575	20191120
27909574	20191120
27853514	20191120
27853513	20191120
27853512	20191120
27853511	20191120
27853510	20191120
27853509	20191120
27853504	20191120
27853503	20191120
27853502	20191120
27746909	20191120
27508062	20191120
27429748	20191120
27830056	20191120
27508056	20191120
27803797	20191120
27610221	20191120
27785360	20191120
27785359	20191120
27781089	20191120
27781081	20191120
27781080	20191120
27408698	20191120
27703669	20191120
27746907	20191120
27746904	20191120
27746901	20191120
27746902	20191120
27610220	20191120
27158456	20191120
27540468	20191120
27635226	20191120
27646850	20191120
27635219	20191120
27429737	20191120
26949516	20191120
26966513	20191120
26962432	20191120
26962431	20191120
26834983	20191120
26674490	20191120
26535109	20191120
26500764	20191120
26236464	20191120
26064472	20191120
25485094	20191120
25485093	20191120
25469226	20191120
25469229	20191120
25469228	20191120
25408891	20191120
24327918	20191120
31543945	20191119
31543946	20191119
31543947	20191119
30338058	20191119
31543948	20191119
31275557	20191119
31489178	20191119
31489177	20191119
31489176	20191119
31448077	20191119
31489175	20191119
31281631	20191119
31448076	20191119
31448078	20191119
31431822	20191119
30815250	20191119
31316749	20191119
31281635	20191119
31275556	20191119
31249668	20191119
31249669	20191119
31249671	20191119
31240100	20191119
31240097	20191119
31231504	20191119
31069050	20191119
31231505	20191119
31231506	20191119
31214328	20191119
31119028	20191119
30410729	20191119
30631438	20191119
30443344	20191119
30345029	20191119
31723674	20191118
31723422	20191118
31723418	20191118
31723417	20191118
30687500	20191118
31656581	20191118
30918627	20191118
30705751	20191118
30228881	20191118
30345031	20191118
30416715	20191118
30254741	20191118
30997032	20191116
30647911	20191115
31410396	20191114
30228875	20191114
30135725	20191114
31544157	20191113
31641694	20191113
30430005	20191113
30430004	20191113
30416713	20191113
30254739	20191113
31701090	20191111
31700615	20191111
31700614	20191111
31681472	20191108
31681473	20191108
31667358	20191104
31667357	20191104
31667356	20191104
31544158	20191101
31544159	20191101
31656589	20191101
31656586	20191101
31656585	20191101
31544153	20191101
24358901	20191101
31588425	20191028
31448107	20191028
31508207	20191028
26817927	20191027
26731112	20191027
26035428	20191027
25919287	20191027
25627680	20191027
25353639	20191027
31633085	20191024
31633056	20191024
31633055	20191024
31632652	20191024
31595229	20191023
31448109	20191023
31588357	20191023
31608148	20191023
31608146	20191023
31595228	20191023
31544160	20191023
31289755	20191023
31583280	20191023
31363499	20191023
31543953	20191023
31372504	20191023
30135716	20191021
30254738	20191021
30210784	20191021
30135721	20191021
26725223	20191016
30906525	20191014
30906524	20191014
30906523	20191014
30363398	20191009
31489182	20191008
31231689	20191008
30254740	20191008
20029662	20191008
31363715	20191004
31448108	20191003
31372211	20191001
31372209	20191001
31372208	20191001
31372207	20191001
31363407	20191001
31354936	20191001
31354935	20191001
31316748	20191001
30109026	20191001
30210786	20191001
30450199	20191001
30345020	20191001
30210787	20191001
30271581	20191001
30210788	20191001
31559017	20190930
31559016	20190930
31559014	20190930
30828420	20190930
30755789	20190930
30705749	20190930
30705748	20190930
30687495	20190930
30647907	20190930
30410730	20190930
30519457	20190930
30467521	20190930
30467520	20190930
30430006	20190930
30364212	20190930
30345019	20190930
30345018	20190930
30271578	20190930
30271579	20190930
30228876	20190930
30210785	20190930
30135727	20190930
31448103	20190926
31131080	20190925
31131079	20190925
31114674	20190925
31460495	20190924
31392298	20190924
31294420	20190924
31259317	20190924
31259316	20190924
31172052	20190924
31294418	20190924
31259312	20190924
31294417	20190924
31523721	20190920
31282167	20190916
30613395	20190914
31508213	20190913
31508211	20190913
31508210	20190913
31497290	20190912
31497288	20190912
30631442	20190910
30473782	20190910
31489381	20190909
31489380	20190909
31448087	20190909
30800286	20190909
25971898	20190907
25475648	20190907
25060184	20190907
27303627	20190906
31223665	20190905
31448337	20190905
30863532	20190904
30647906	20190904
30210790	20190904
30505431	20190904
30498569	20190904
30498568	20190904
30473775	20190904
30443343	20190904
30410728	20190904
30356428	20190904
30356445	20190904
30345025	20190904
30228877	20190904
30271582	20190904
30135730	20190904
30210789	20190904
30135732	20190904
30109027	20190904
31448338	20190829
31448106	20190829
31448102	20190829
31448101	20190829
31448097	20190829
31448096	20190829
31448095	20190829
31282172	20190827
31282171	20190827
31282170	20190827
31282169	20190827
31282168	20190827
31282166	20190827
31346553	20190826
31289754	20190826
31245630	20190826
31316757	20190823
31316755	20190823
31431825	20190823
30863531	20190820
30728948	20190820
30647905	20190820
30519456	20190820
31372502	20190805
31372216	20190805
31363496	20190802
31354946	20190802
31354944	20190802
31354942	20190802
31354941	20190802
31249677	20190730
31346552	20190730
31346551	20190730
31346550	20190730
31231512	20190729
31245632	20190725
31327998	20190725
31316754	20190723
31297189	20190720
31297190	20190715
31289752	20190712
30271574	20190711
31275564	20190708
31249679	20190702
31245631	20190701
31206035	20190630
31231503	20190628
31223663	20190624
31223661	20190624
31168485	20190622
27609299	20190609
27271872	20190609
27465247	20190606
26594330	20190508
20029669	20190306
25177484	20190227
25653835	20190208
21113336	20190115
20033093	20190115
20029660	20190115
27512559	20190112
27540472	20190112
25767696	20190112
26913187	20190112
26512319	20190112
25165534	20190111
24715973	20190111
24358879	20190111
25580237	20190108
25309731	20190108
25717367	20190108
25671081	20190108
25653837	20190108
25520778	20190108
24555034	20190108
24555023	20190108
27378226	20181202
27635223	20181113
27635221	20181113
27635220	20181113
27635216	20181113
27547379	20181113
27347382	20181113
27347377	20181113
27610219	20181113
25050048	20181113
27429741	20181113
24715956	20181113
27158450	20181113
27508061	20181113
26180635	20181113
27547381	20181113
27547378	20181113
27347396	20181113
27429743	20181113
27508060	20181113
27499850	20181113
25971901	20181113
25971900	20181113
25754364	20181113
27408685	20181113
25492891	20181113
27347383	20181113
27408687	20181113
27429738	20181113
27303632	20181113
27239274	20181113
27303634	20181113
25352983	20181113
27239278	20181113
27366584	20181113
27366318	20181113
27347374	20181113
27335634	20181113
27335638	20181113
27335635	20181113
27303628	20181113
27127617	20181113
27081476	20181113
26834989	20181113
27303623	20181113
27303622	20181113
27303626	20181113
27239268	20181113
27239267	20181113
27239272	20181113
27134733	20181113
27158455	20181113
27081475	20181113
27134725	20181113
27158449	20181113
27158444	20181113
27134724	20181113
27134723	20181113
27134721	20181113
27127620	20181113
27127618	20181113
26998235	20181113
27134729	20181113
27127616	20181113
27127615	20181113
27127614	20181113
26998224	20181113
27081477	20181113
26998236	20181113
26949515	20181113
26998233	20181113
27092243	20181113
27092242	20181113
26594336	20181113
27019692	20181113
26998225	20181113
26989472	20181113
26973784	20181113
26962435	20181113
24715981	20181113
26925227	20181113
26918122	20181113
26937268	20181113
26913186	20181113
26913184	20181113
26913183	20181113
26834998	20181113
26834993	20181113
26834987	20181113
26870318	20181113
26834986	20181113
26834996	20181113
26539291	20181113
26870320	20181113
26870317	20181113
26834975	20181113
26834972	20181113
26834995	20181113
26834990	20181113
26834985	20181113
26834982	20181113
26834981	20181113
26834978	20181113
26834976	20181113
25977756	20181113
26629331	20181113
25110579	20181113
23867975	20181113
26425340	20181113
26673001	20181113
26676151	20181113
26673417	20181113
26673949	20181113
26664698	20181113
26664705	20181113
26664704	20181113
26664702	20181113
23925262	20181113
25949807	20181113
26629334	20181113
26594320	20181113
26594341	20181113
25713698	20181113
26594322	20181113
26594345	20181113
26594334	20181113
26594326	20181113
26401263	20181113
25469231	20181113
26539290	20181113
26535110	20181113
26309728	20181113
26512320	20181113
26448860	20181113
26401264	20181113
26380070	20181113
26339474	20181113
26180633	20181113
25844159	20181113
26309730	20181113
26309729	20181113
26236469	20181113
25352980	20181113
26236465	20181113
25949805	20181113
25949804	20181113
25767695	20181113
26064469	20181113
25717370	20181113
26097682	20181113
26097685	20181113
26069729	20181113
26069727	20181113
26064475	20181113
26069726	20181113
25901277	20181113
25844160	20181113
25977753	20181113
25901275	20181113
25866620	20181113
25187878	20181113
25977754	20181113
25580226	20181113
25949803	20181113
25717365	20181113
25878772	20181113
25878773	20181113
25901279	20181113
25833480	20181113
25789163	20181113
25352979	20181113
25717366	20181113
25717362	20181113
25713697	20181113
25653843	20181113
25685323	20181113
25685322	20181113
25685321	20181113
25642382	20181113
24860646	20181113
25671088	20181113
25671086	20181113
25671082	20181113
25653845	20181113
25653844	20181113
25653841	20181113
25653839	20181113
25653838	20181113
25653834	20181113
25580229	20181113
25580228	20181113
25580225	20181113
25580223	20181113
25580222	20181113
25580220	20181113
25566351	20181113
25566350	20181113
25520776	20181113
25506420	20181113
25469233	20181113
24715976	20181113
25075301	20181113
25383188	20181113
25352982	20181113
25383184	20181113
25383185	20181113
25383183	20181113
25383181	20181113
25254105	20181113
25352981	20181113
25352978	20181113
25339986	20181113
25339984	20181113
25324964	20181113
25324962	20181113
25324961	20181113
25309726	20181113
25309736	20181113
25309734	20181113
25309733	20181113
25309732	20181113
25309730	20181113
25309729	20181113
25309728	20181113
25309727	20181113
25285202	20181113
25285208	20181113
25285207	20181113
25285204	20181113
25285203	20181113
25165537	20181113
25254094	20181113
25254102	20181113
25254103	20181113
25254095	20181113
25232466	20181113
25232467	20181113
25210615	20181113
24795807	20181113
25184035	20181113
25165535	20181113
25132958	20181113
25110577	20181113
25110576	20181113
24904754	20181113
24839580	20181113
25075278	20181113
25075277	20181113
25075296	20181113
25075295	20181113
25075293	20181113
24795809	20181113
24162793	20181113
24057032	20181113
23653281	20181113
23390591	20181113
24860645	20181113
24741440	20181113
24741439	20181113
24741438	20181113
24741437	20181113
24715971	20181113
24715968	20181113
24715967	20181113
24715962	20181113
24715958	20181113
24715954	20181113
24715952	20181113
24715953	20181113
24715979	20181113
24715974	20181113
24627798	20181113
24678441	20181113
24701341	20181113
24627802	20181113
24627797	20181113
24627795	20181113
24627794	20181113
24627793	20181113
24627792	20181113
24627791	20181113
24627790	20181113
24627789	20181113
24627788	20181113
24627786	20181113
24627785	20181113
24627783	20181113
24627784	20181113
24627782	20181113
24627780	20181113
24627779	20181113
24627777	20181113
24627776	20181113
24627775	20181113
24627773	20181113
24627772	20181113
24627770	20181113
24627769	20181113
24627767	20181113
24627768	20181113
24627762	20181113
24627761	20181113
24627760	20181113
24627759	20181113
24627757	20181113
24555108	20181113
24555115	20181113
24555112	20181113
24555105	20181113
24555103	20181113
24555102	20181113
24555099	20181113
24555092	20181113
24555091	20181113
24555090	20181113
24555089	20181113
24555087	20181113
24555083	20181113
24555085	20181113
24555080	20181113
24555075	20181113
24555074	20181113
24555073	20181113
24555072	20181113
24555068	20181113
24555064	20181113
24555062	20181113
24555061	20181113
24555059	20181113
24555058	20181113
24555055	20181113
24555051	20181113
24555047	20181113
24555046	20181113
24555044	20181113
24555042	20181113
24555036	20181113
24555024	20181113
24555020	20181113
24555018	20181113
24358891	20181113
24358895	20181113
24358872	20181113
24358843	20181113
24358893	20181113
24358894	20181113
24358892	20181113
24358876	20181113
24358899	20181113
24358873	20181113
24358848	20181113
24358847	20181113
24358820	20181113
23852273	20181113
22318674	20181113
22307449	20181113
22866241	20181113
22307173	20181113
22485199	20181113
22474619	20181113
22457847	20181113
22453903	20181113
22453902	20181113
22453901	20181113
22453900	20181113
22453899	20181113
22453898	20181113
22453897	20181113
22367358	20181113
22306689	20181113
22307361	20181113
22307262	20181113
22307216	20181113
22367489	20181113
21975581	20181113
21894257	20181113
21436956	20181113
21379361	20181113
20029612	20181113
21804956	20181113
21188137	20181113
21127722	20181113
21113338	20181113
20890398	20181113
21113337	20181113
20975779	20181113
20981129	20181113
20972475	20181113
20972474	20181113
20877451	20181113
20877455	20181113
20352039	20181113
20191082	20181113
20126278	20181113
20126277	20181113
20130781	20181113
20066155	20181113
20043033	20181113
20023711	20181113
20029668	20181113
20029666	20181113
20029663	20181113
20029616	20181113
20029615	20181113
20029613	20181113
20029609	20181113
20029608	20181113
20029607	20181113
20029606	20181113
20029610	20181113
20029604	20181113
20029605	20181113
20029614	20181113
20029611	20181113
25055010	20170922
26835002	20170220
26594348	20170220
26913192	20161011
25653840	20161011
26339472	20161011
25324967	20161011
24839579	20161011
22453896	20160519
24715972	20140414
24627763	20140319
